,Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
2558,SHIECJ45TFDT4EPB,18.0,2015-09-23 15:26:21.000,1,Jannah,1,5,0,80,0,209.0,12.0,966.0,4368,2540.03375
2559,CRTECN2QXUBGMWSE,38.0,2015-09-24 14:23:15.000,55,Kenzleigh,0,5,0,29,0,301.0,9.0,2000.0,3853,3242.543325
2560,ACCDVPGKY3GBDB5P,28.0,2016-03-19 20:32:11.000,177,Karin,1,7,0,67,0,182.0,7.0,4707.0,8511,6526.878912
2561,CHGEJCWFY4HFYVZ8,42.0,2015-07-20 01:53:01.000,79,Zoie,1,7,0,39,0,144.0,5.0,1045.0,1464,936.716319
2562,NKCE9YX2HGNZSZRV,49.0,2015-11-19 05:54:09.000,358,Jakson,1,1,3,16,0,296.0,15.0,9226.0,14459,11247.695118
2563,DREECJD8CZDDUJNU,39.0,2015-05-06 17:20:14.000,268,Malia,1,9,2,41,0,555.0,6.0,2640.0,4769,4118.368122
2564,PCSEC86VEBNYKRB5,22.0,2016-03-28 20:04:07.000,230,Akayla,1,9,1,50,0,606.0,7.0,8271.0,10791,9652.5681
2565,NKCE93H2ZTHJGFVS,22.0,2015-09-24 16:19:46.000,268,Kaedyn,1,3,2,47,0,399.0,13.0,673.0,3979,2995.6905
2566,SHIE5HBGDYSHVA5R,17.0,2015-09-24 13:21:57.000,268,Emeline,0,6,2,64,0,111.0,8.0,1042.0,3693,2483.396608
2567,DREEDVHXDYJCAEBP,5.0,2015-05-06 17:20:59.000,17,Daniella,1,3,0,33,0,362.0,11.0,8941.0,13323,11187.421146
2568,VLBEGFFEMY8ZFEMJ,43.0,2015-11-12 16:06:30.000,447,Kamran,1,7,0,21,1,112.0,5.0,2008.0,4589,182.34050625
2569,HCSEHGV96WXQCBN9,21.0,2016-02-21 23:39:21.000,186,Mackayla,0,6,0,90,0,133.0,7.0,3936.0,5794,4976.872848
2570,NKCE64Z489PQN4U4,49.0,2015-09-26 16:26:36.000,198,Britany,1,5,0,58,0,202.0,14.0,2924.0,3991,3506.801904
2571,NKCDYQ3RPPERYA9W,23.0,2015-09-25 15:29:07.000,443,Eowyn,1,8,0,44,0,262.0,7.0,3767.0,5336,4768.697472
2572,NKCDYRHGP2UFXMT7,40.0,2015-09-26 16:28:27.000,3,Estefani,0,5,0,85,0,301.0,12.0,2657.0,3538,3516.2673
2573,HFCEGNQBS8P8EDHZ,14.0,2016-02-22 20:31:34.000,162,Vanya,1,2,1,71,0,168.0,13.0,4243.0,6372,5544.4973
2574,SRTEGWKHXHCF2TME,24.0,2015-05-08 15:19:52.000,456,Zariah,0,9,0,62,0,563.0,9.0,3721.0,8884,6611.493888
2575,SOCEJPT5ZR5ADJA5,46.0,2015-05-08 22:57:47.000,465,Curtis,1,2,2,6,0,162.0,8.0,3109.0,13130,8670.2418
2576,BRAECFAREVYWQSQG,1.0,2015-08-19 00:34:48.000,350,Ailani,0,6,1,45,1,119.0,9.0,5387.0,7747,1029.38202
2577,SNDEDTCXWCGDH2HA,30.0,2016-03-13 14:31:09.000,94,Maiyah,0,2,2,47,0,158.0,16.0,1360.0,9684,5769.93456
2578,GLSEHPS7UYJVYUTR,39.0,2016-03-11 18:55:43.000,11,Anapaula,0,4,3,81,0,225.0,11.0,478.0,1302,1183.6143
2579,BRAEBBMQWBGB5ZFQ,6.0,2015-08-19 19:37:05.000,250,Susanna,0,3,2,76,0,365.0,15.0,1508.0,2131,2148.31575
2580,PELEG5CSGASSHHBK,40.0,2016-03-07 01:03:54.000,11,Kaidon,1,7,3,49,0,116.0,2.0,388.0,851,819.416325
2581,ARPEE3YXEPFNJGUZ,17.0,2016-03-29 22:48:01.000,231,Sumaiya,0,7,2,63,0,115.0,6.0,5958.0,8440,7192.7658
2582,RNGEDAK7ZDCDHUZF,14.0,2015-08-16 01:35:15.000,63,Sarahi,1,3,1,92,0,393.0,17.0,11112.0,12791,12866.0343
2583,SFFEGG74CMKFQVHF,48.0,2016-03-29 20:42:01.000,3,Rooney,1,7,0,38,0,148.0,1.0,2561.0,3905,3258.866688
2584,NKCDTAXFQMHPMUTQ,2.0,2015-11-20 07:54:23.000,294,Eleana,1,3,2,81,0,384.0,13.0,3104.0,12475,7801.5069
2585,CAGE9ABB78YZUHEQ,3.0,2015-11-21 03:54:01.000,14,Ziah,1,7,0,18,0,126.0,6.0,7148.0,10032,8755.164
2586,NKCDYQ3RCVCSYD2E,47.0,2015-09-26 16:31:34.000,188,Philippa,0,0,0,46,0,271.0,10.0,2358.0,3284,3089.167725
2587,BRAEBUHYHEYKZKHK,12.0,2015-08-17 23:21:49.000,452,Javion,1,5,0,21,0,245.0,8.0,5795.0,7958,7020.271104
2588,WATEBMY8HWCHMZZ5,39.0,2015-02-08 17:15:21.000,416,Sadie,0,9,2,42,0,478.0,15.0,2733.0,5738,4417.913232
2589,SHOEBYWT3QBBAVXJ,35.0,2015-05-05 13:20:08.000,16,Lauren,1,8,0,78,0,254.0,1.0,3761.0,6469,5521.751025
2590,TOPEFGG8TJGJ7QDT,30.0,2015-05-06 16:19:52.000,55,Makenna,1,5,0,19,0,323.0,5.0,4023.0,5801,5187.431205
2591,VANE3YXDHDRWR9FU,23.0,2015-08-15 20:20:31.000,444,Yosef,1,1,1,37,0,249.0,17.0,5501.0,8148,7176.873088
2592,ACCEGKFHHFX5B8HJ,50.0,2016-02-26 16:58:49.000,268,Stormi,0,0,2,5,0,328.0,8.0,2417.0,4138,3532.915575
2593,RNGEDAPSZFBHAGJY,19.0,2015-08-15 23:20:13.000,470,Annalee,1,6,0,94,0,115.0,8.0,3870.0,5642,4994.508288
2594,LJGEHFBTFDGHGGWD,12.0,2016-03-29 21:52:39.000,275,Jerzey,1,8,0,58,0,223.0,6.0,2224.0,4161,3389.805504
2595,NKCDRDWAZU9ZJNHZ,21.0,2015-11-21 03:56:46.000,6,Javonte,1,0,1,71,0,297.0,13.0,2425.0,6229,4726.1907
2596,CTTEH9FWFHGR9EPK,49.0,2016-03-10 19:55:08.000,60,Shaw,0,0,3,100,0,272.0,6.0,221.0,1127,873.547136
2597,BRAEBXRBH28AMHPF,36.0,2015-08-19 19:36:50.000,452,Kaylyn,1,2,0,55,0,161.0,17.0,6670.0,9285,8315.228394
2598,NKCE7MMGPQRJ3PEH,37.0,2015-09-24 13:27:45.000,74,Kalena,1,1,0,10,0,229.0,14.0,2209.0,3296,2877.1578
2599,BRAEB9SJUP6T68FB,21.0,2015-08-19 22:08:07.000,80,Kyndal,0,5,0,85,0,315.0,9.0,1990.0,4026,3098.5812
2600,MUGEAYHPFEWRVJH6,10.0,2015-09-23 13:22:59.000,205,Kavya,1,2,0,84,0,103.0,5.0,1865.0,2651,2453.4111
2601,NKCED6EXRYZV74VY,37.0,2016-01-05 04:40:17.000,448,Nashla,1,4,0,35,1,262.0,11.0,3361.0,4923,623.5196352
2602,POXEHPSHDKBCTWCF,39.0,2016-02-24 21:38:25.000,70,Graysen,0,5,2,7,0,288.0,7.0,2019.0,7780,5133.6846
2603,SWDEJWDGXNYEXPXF,15.0,2015-09-22 13:25:16.000,70,Ishan,1,1,2,79,0,237.0,12.0,1149.0,3708,2624.657508
2604,PBXEAP3SVFJRZJK2,1.0,2015-11-21 19:29:37.000,93,Konstantin,1,5,2,49,0,234.0,9.0,2876.0,4497,3957.351552
2605,NKCEBP8AQZGMMWT9,16.0,2015-11-18 04:53:47.000,58,Kavion,0,2,0,26,0,147.0,8.0,3857.0,6190,4904.099025
2606,ACCDXH5JGXMTZFTZ,20.0,2016-03-30 19:43:17.000,234,Hasini,1,4,2,89,0,222.0,17.0,5875.0,8591,7485.671424
2607,CRTECN2QZUD25VFN,20.0,2015-09-23 15:22:13.000,152,Ellison,1,1,0,31,0,236.0,16.0,1164.0,1876,1752.183792
2608,BBAEC897YCBZPV8H,14.0,2015-08-15 19:07:53.000,469,Casey,1,9,0,83,0,633.0,11.0,5655.0,7489,6823.4661
2609,PENEGGTYTYGDHXQK,12.0,2016-03-07 08:54:58.000,3,Shakur,0,9,0,60,0,585.0,8.0,3683.0,5338,4945.1094
2610,NKCDW898UNJX5BWE,33.0,2015-09-24 16:26:21.000,24,Saad,0,5,0,84,0,248.0,14.0,3879.0,5211,4756.954257
2611,NKCE8ZJ2643HGFYQ,26.0,2015-11-17 03:54:10.000,469,Misty,1,4,0,28,0,259.0,17.0,5409.0,7258,658.0
2612,PWTEB7H2E4KCYUE3,10.0,2014-02-23 07:30:21.000,164,Ava,0,1,0,15,1,225.0,14.0,2508.0,4792,570.4789176
2613,KLSEGTBQ6PSU8NTG,39.0,2016-03-12 08:19:13.000,320,Aunna,1,2,0,83,0,161.0,17.0,1556.0,16408,9439.036002
2614,TOPE7QTUDHZZZHVS,30.0,2015-05-07 17:12:13.000,283,Carolina,1,7,0,46,0,125.0,2.0,2090.0,5041,3739.6275
2615,ACCEGZ6BY4ZPBWWV,28.0,2016-02-23 01:06:14.000,57,Jessy,0,1,0,31,1,263.0,13.0,3035.0,7357,774.28094625
2616,NKCEYUVR3MHTVGGJ,26.0,2015-11-20 07:56:47.000,358,Micayla,1,1,3,4,0,229.0,17.0,6100.0,15156,8331.86673
2617,NKCEB2S9CGCM3CCQ,24.0,2016-01-17 10:20:47.000,14,Nidhi,0,4,0,43,0,208.0,10.0,2796.0,4153,3634.366527
2618,NKCEGGEKZXHG2ZGN,30.0,2015-05-23 05:37:05.000,441,Zechariah,0,3,0,44,0,356.0,12.0,4762.0,7205,6291.410796
2619,CRGE9667SJM3Z4PH,22.0,2015-08-15 20:08:35.000,469,Cory,1,4,0,54,1,231.0,11.0,5593.0,7828,1029.38202
2620,LBXEHH5WRYQQGNSM,5.0,2015-05-09 16:10:27.000,452,Rosa,1,3,0,7,0,399.0,15.0,4352.0,5786,5428.63296
2621,ACCEGKFHRM4ZGYZP,27.0,2016-02-26 10:45:52.000,55,Sera,0,9,0,79,1,647.0,14.0,2627.0,4911,569.18995875
2622,BRAE4VPRPHT9SYZZ,40.0,2015-08-19 23:21:35.000,23,Carsyn,0,4,2,64,0,238.0,10.0,951.0,1504,1481.3766
2623,SHOEBDTHZDHFPHHG,40.0,2015-09-22 14:21:17.000,358,Truett,0,4,3,58,0,277.0,17.0,2856.0,6425,6627.115264
2624,SNDEJGYFP2AT3FMH,2.0,2016-02-28 00:06:57.000,452,Brannon,0,1,0,55,1,225.0,15.0,4813.0,6509,841.8867192
2625,CAGDW63HG5JBCVGA,44.0,2016-01-18 19:33:32.000,403,Tea,0,6,0,76,1,101.0,8.0,3038.0,4288,562.9932
2626,TOPEBBGNQEVQZ2W6,28.0,2015-05-07 13:02:59.000,283,Walker,1,9,0,10,0,517.0,9.0,2779.0,5023,4243.3083
2627,TUNE6VK2GCBPBYFW,26.0,2016-03-24 02:42:03.000,204,Kailer,1,5,0,16,1,293.0,7.0,4130.0,8044,944.399115
2628,CLTEGMUMNQXUEHHX,11.0,2015-05-24 05:37:05.000,469,,1,7,0,54,0,162.0,10.0,5512.0,6931,6439.857975
2629,PTPECA2QYCZH8MBV,43.0,2015-09-26 13:27:09.000,3,Joseline,1,3,0,96,0,375.0,15.0,2499.0,3451,3322.757376
2630,CAGEBTJCMAJG7NW3,43.0,2015-11-21 23:18:34.000,186,Leviathan,1,2,0,14,0,104.0,15.0,1984.0,2531,2525.679975
2631,SHOEDHHSRF6FMWGA,25.0,2015-03-02 03:31:35.000,19,Bella,1,3,1,56,0,384.0,15.0,1258.0,2421,1930.6584
2632,NKCE9Q93AZYXVKYN,13.0,2015-11-18 07:54:28.000,451,Kaizer,1,2,0,72,0,134.0,8.0,5632.0,7966,6976.5102
2633,PCSE2ZMUZH9PARZZ,43.0,2016-03-13 12:07:24.000,58,Leighanna,1,0,0,22,1,295.0,6.0,4979.0,6689,908.14979625
2634,NKCE7MBRM6JAPEAX,21.0,2015-09-26 13:30:25.000,469,Eros,1,4,0,29,1,281.0,15.0,3451.0,4742,622.1609856
2635,CAGEBTGEHMQUS8NH,2.0,2015-11-18 04:36:54.000,452,Kamrin,1,9,0,73,0,505.0,15.0,5299.0,7214,6646.797696
2636,MUGEBFGFRUMZGKNN,48.0,2015-09-23 13:19:57.000,55,Ryatt,1,4,0,51,0,265.0,16.0,1288.0,3138,2509.0758
2637,CRTECN2QVZZS3FER,23.0,2015-09-25 13:21:09.000,268,Shayan,1,6,2,18,0,105.0,6.0,1285.0,2791,2087.061273
2638,WATDJTR93NB8HHQC,18.0,2016-03-28 00:52:13.000,204,Amarius,1,4,0,92,0,279.0,11.0,3987.0,10006,7125.562656
2639,ACCEGSAZPGAHTHNH,13.0,2015-11-11 15:08:05.000,452,Saleh,1,0,0,100,0,297.0,13.0,3671.0,5076,4496.366336
2640,NKCE73KHF8KTYMRQ,1.0,2015-09-24 14:28:26.000,452,Ania,1,7,0,21,0,153.0,11.0,3047.0,4386,3920.327928
2641,TSHEHU5RW2VDGFKZ,4.0,2015-05-09 16:13:23.000,37,Kiera,1,4,0,86,0,225.0,17.0,4429.0,6547,5684.2335
2642,CRTECN2QUHGUJNDZ,37.0,2015-09-24 16:29:48.000,447,Emaan,0,1,0,15,0,215.0,17.0,3020.0,4073,3736.366326
2643,RTRDNY65WHG9FHTS,11.0,2015-11-19 07:56:12.000,452,Tamera,1,0,0,52,0,300.0,15.0,6981.0,9494,8438.068512
2644,SUDEGGB473ACY9MF,12.0,2016-03-29 00:00:39.000,101,Madigan,1,4,0,56,1,226.0,17.0,543.0,4280,408.940224
2645,SHOEG7NWGF93MFVT,15.0,2015-05-08 15:20:05.000,416,Nikolai,0,7,2,4,0,167.0,8.0,2807.0,6624,4944.517725
2646,SGLEJJ6HEU8GVW4W,23.0,2016-03-01 10:12:52.000,215,Kohl,0,2,2,64,0,157.0,13.0,497.0,933,814.2393
2647,MNKE5YG7USVVTPCZ,29.0,2015-09-22 15:24:38.000,55,Monte,1,7,0,90,0,106.0,7.0,1199.0,3540,2555.138432
2648,LNGEBDTBGWTXTYWT,3.0,2016-03-06 10:40:57.000,294,Cylis,0,0,2,40,0,314.0,10.0,3520.0,5340,4718.284725
2649,SHOE652MJRRMFBEF,17.0,2015-09-22 15:18:31.000,55,Deven,0,7,0,94,0,107.0,2.0,1276.0,2602,1963.293651
2650,NKCE87C3C9QYYBTM,13.0,2016-01-03 08:12:23.000,452,Zaara,1,5,0,100,0,273.0,12.0,4214.0,5580,5053.15545
2651,CRTECN2QVJBRMHRN,18.0,2015-09-26 14:19:46.000,79,Anali,0,9,0,54,0,502.0,11.0,1961.0,3441,2927.997171
2652,NKCECPQAERMCV6YM,46.0,2015-11-18 20:29:32.000,152,Ena,1,5,0,38,1,337.0,9.0,6330.0,8727,1193.50924875
2653,SCHE82QGQ2XPDCYM,26.0,2015-11-18 23:45:29.000,108,Kaili,1,8,0,5,0,231.0,2.0,2661.0,5130,4210.966224
2654,TOPE8ZAFY82P7AGT,4.0,2016-03-30 20:03:30.000,294,Miyana,0,5,2,28,1,300.0,6.0,2610.0,8118,801.24257625
2655,RTRD4KY4UNGYCZFG,48.0,2016-02-20 22:31:34.000,358,Lebron,1,2,3,66,0,158.0,17.0,2291.0,13085,7719.7725
2656,TOPECRP5KCUZWYGA,1.0,2016-03-30 19:56:23.000,192,Jonah,1,7,0,6,0,169.0,6.0,1734.0,4902,3630.861696
2657,NKCEBFWTHMVVNRDP,26.0,2015-12-06 01:19:31.000,235,Jayana,1,0,2,82,1,330.0,11.0,1533.0,5247,560.1598464
2658,CRTEA7HA7X3CW7YQ,40.0,2015-09-23 16:30:05.000,23,Kiya,0,4,1,54,0,240.0,12.0,2260.0,4616,3528.1917
2659,NKCDXHWZHPXRF28E,22.0,2015-09-26 16:23:29.000,186,Mavrick,0,1,0,83,0,274.0,17.0,2136.0,3966,3337.823104
2660,TPYEGGGZHDFZWZ2X,7.0,2016-03-29 22:09:08.000,4,Nevaya,0,8,2,95,0,232.0,8.0,1025.0,1284,1525.127296
2661,ACCEAZCV9DGDZDDD,11.0,2015-08-17 20:21:02.000,441,Dalia,1,1,2,53,0,257.0,17.0,6320.0,8862,7813.247925
2662,CAGE7DUYEYWSYGBY,29.0,2015-12-06 03:08:54.000,24,Portia,1,4,0,73,1,220.0,14.0,4422.0,5722,794.3966136
2663,SLBEG68TKWYVGNKT,39.0,2015-07-03 00:24:13.000,162,Demetrius,1,4,1,18,0,250.0,11.0,5371.0,7643,6687.4995
2664,NKCE7MMGWBZPZJSZ,16.0,2015-09-24 15:29:15.000,1,Shaina,0,0,0,45,0,302.0,10.0,1051.0,3465,2541.152768
2665,NKCDXHWZGDPDJG7X,10.0,2015-09-26 17:23:58.000,452,Zakari,0,8,0,63,0,203.0,2.0,3256.0,4305,3982.4523
2666,CAGE8XYYGMRKRRCH,34.0,2015-11-18 05:54:10.000,423,Vedant,0,1,0,14,0,292.0,12.0,4688.0,10235,7324.307496
2667,PBXE9FEBPXAKEYAP,48.0,2015-11-20 03:56:32.000,152,Amoni,0,5,0,14,0,261.0,11.0,8074.0,11792,10154.075328
2668,CRTECN2QZVH3J8PV,48.0,2015-09-23 17:19:46.000,447,Charleston,0,2,0,31,0,155.0,11.0,3305.0,4115,3926.029184
2669,SHIEC8ATMHEWET32,11.0,2015-09-25 13:25:21.000,65,Mckinley,1,2,2,1,0,147.0,11.0,2295.0,3932,3334.452048
2670,RLRDY36SXZNHEQWA,28.0,2015-05-20 17:30:49.000,24,Milan,1,9,0,55,0,534.0,7.0,4512.0,6590,6157.477725
2671,CRTECN2QVP7WKETJ,36.0,2015-09-25 15:25:44.000,152,Tye,0,7,0,18,0,119.0,10.0,1910.0,2687,2453.4111
2672,NKCDSCF3PH6MPP5N,44.0,2016-02-07 01:18:45.000,115,Brady,0,6,0,15,0,129.0,9.0,2219.0,3161,2800.569915
2673,BRAE5PKZ8QXFHWGK,36.0,2015-08-20 20:36:50.000,70,Ema,0,6,2,34,0,123.0,5.0,1053.0,2388,1926.138368
2674,NKCDZHF7TKGY8BAX,33.0,2015-09-24 13:28:32.000,65,Mckinlee,0,6,2,61,0,149.0,6.0,2341.0,4147,3450.260352
2675,BRAEA8YRRGJJWVHB,3.0,2015-08-19 18:36:29.000,455,,0,7,0,39,0,163.0,4.0,942.0,2614,1854.552
2676,CAGED3YQSJXNZRJF,10.0,2016-01-25 18:30:48.000,55,Avaree,1,7,0,46,0,176.0,3.0,3265.0,4892,4323.02535
2677,CRTECN2QZH9J6EHK,5.0,2015-09-26 13:33:15.000,3,Shlok,0,9,0,41,0,515.0,7.0,2437.0,3058,3367.550025
2678,PBXEAT5YASJRMNG7,12.0,2015-12-06 04:22:15.000,451,Arjen,1,8,0,43,1,298.0,9.0,7691.0,10262,1506.2399712
2679,SNDEDGAFFSHFKZN2,11.0,2016-03-28 22:59:28.000,358,Amiliana,1,1,3,85,0,245.0,13.0,5721.0,13627,10244.838912
2680,BRAEBXRBYGYKC76H,48.0,2015-08-18 23:13:33.000,449,Winnie,0,5,0,90,0,228.0,11.0,6340.0,8609,7919.3664
2681,VANEB97UCYGMNHRY,37.0,2015-08-15 22:15:18.000,441,Kailani,1,1,0,73,0,267.0,14.0,5038.0,8165,6820.61688
2682,CAGE9ABAPMTWEJGH,1.0,2015-11-21 03:56:53.000,62,Khayden,1,4,0,30,0,232.0,12.0,1677.0,8710,5336.787456
2683,TOPE8E8NJXHZ4S9N,33.0,2015-05-07 15:22:36.000,320,Elle,0,8,0,48,0,202.0,9.0,2277.0,5935,3937.162425
2684,SKIECYAEGGB8EPWU,30.0,2015-08-15 23:17:36.000,452,Shaun,1,1,0,4,0,274.0,13.0,4684.0,6733,5878.9059
2685,ACCEGKFFSRRVD7Y8,14.0,2016-02-26 15:33:58.000,24,Shayleigh,0,5,0,5,1,279.0,8.0,5208.0,6988,947.0802825
2686,NKCEYGTG8H79NJYY,30.0,2015-09-25 13:25:15.000,23,Fitzgerald,1,7,2,21,0,166.0,4.0,2770.0,9943,6466.793256
2687,NKCE5V95W2BFNBCZ,36.0,2015-09-24 15:27:58.000,55,Linden,1,5,0,45,0,301.0,8.0,1111.0,4168,2872.846592
2688,TSHEHU5RTMMTFVFG,23.0,2015-05-09 16:19:45.000,65,Siena,1,8,2,82,0,214.0,9.0,4604.0,6719,5778.632079
2689,NKCED6EYRDRJKTPC,30.0,2015-11-20 05:56:43.000,177,Kip,0,7,0,60,0,114.0,8.0,9015.0,14559,11278.064175
2690,SHVEGZUHGVYZBRW8,16.0,2016-02-22 07:54:22.000,175,Riyan,0,9,1,29,0,498.0,15.0,8405.0,11957,10580.073525
2691,NKCEA5FHSF4NWKBT,27.0,2016-01-05 05:43:29.000,163,Darrien,1,6,0,86,1,115.0,8.0,839.0,1415,147.6136872
2692,ETHEGMHHGGCXMSYA,16.0,2016-03-07 21:37:23.000,124,Yahia,0,6,0,3,1,102.0,9.0,192.0,424,184.44705345
2693,MUGEACY8U2HXTXZ3,3.0,2015-09-23 13:28:21.000,443,Naila,1,6,0,2,0,126.0,8.0,2855.0,4322,3482.671698
2694,SHOEC8QG3CV6YYDJ,30.0,2015-05-05 14:09:22.000,24,King,1,1,0,76,0,255.0,15.0,3465.0,5235,4573.607808
2695,BRAEBUHTPZGHB6HG,11.0,2015-08-20 21:47:19.000,452,Bernadette,1,6,0,35,0,120.0,9.0,6280.0,8342,7317.486432
2696,CRTECN2RV7NHG8XK,13.0,2015-09-26 15:26:58.000,14,Auden,0,8,0,61,0,211.0,8.0,3751.0,4585,4189.91184
2697,TOPEFGG8FEQUZSMS,8.0,2015-05-06 15:09:46.000,468,Jeffrey,0,6,2,1,0,110.0,9.0,3989.0,5707,4992.38775
2698,TROEGZMRNERWAHEB,12.0,2015-05-09 14:21:45.000,11,Blair,1,2,3,41,0,144.0,15.0,438.0,1346,1105.18947
2699,SHTE7FR4YZZ77Z9Q,40.0,2015-08-16 19:15:28.000,165,Mayson,1,1,0,45,0,274.0,14.0,4908.0,7033,6074.463024
2700,BRAEDZA3KZVHZZHZ,35.0,2015-08-21 20:48:33.000,450,Kaiser,1,6,0,96,0,114.0,9.0,878.0,2738,2002.392144
2701,CAGE8X8XGZGQGWVN,48.0,2016-02-15 10:47:27.000,55,Novella,0,9,0,60,0,588.0,17.0,2897.0,4617,4094.3133
2702,VPAEHPYYFKG4NG39,3.0,2016-03-09 04:01:17.000,93,Alfonzo,0,2,2,55,0,142.0,10.0,3032.0,4874,4030.149375
2703,PTPEFJHG6SUSBPG8,37.0,2015-09-26 17:30:05.000,446,Aris,0,2,0,13,0,109.0,13.0,4025.0,5890,5029.6851
2704,PTSEDAZU69CBFF2M,7.0,2015-09-09 21:17:07.000,441,Abdirahman,1,9,0,5,0,551.0,14.0,3356.0,5745,4882.471704
2705,BLAEFNHBFWEXG6YM,2.0,2015-08-17 21:26:14.000,87,Chandler,1,4,0,28,0,266.0,14.0,4686.0,6331,5704.652625
2706,HIFEB7J3RCFHZ5DB,13.0,2015-11-17 04:56:41.000,14,Cloe,1,0,0,1,0,253.0,13.0,5442.0,7133,6454.75446
2707,BRAE3TSHZWH8YWED,24.0,2015-08-20 20:36:36.000,108,Slade,0,3,0,17,0,375.0,16.0,1291.0,3234,2735.066466
2708,NKCEANB7H8P6QY4K,4.0,2015-09-25 13:23:15.000,1,Jamia,1,4,0,17,0,227.0,16.0,930.0,2556,2061.569664
2709,CRTEB774Q8HJYPMB,31.0,2015-09-23 17:25:02.000,443,Lupita,1,3,0,84,0,397.0,15.0,3592.0,4987,4615.998464
2710,PCSDYQEVGFZSGRQJ,20.0,2016-03-17 03:56:21.000,58,Ram,0,8,0,92,1,295.0,2.0,5733.0,8068,1075.025655
2711,BBAEJKECZ2ZNAUZQ,15.0,2015-05-05 15:03:22.000,36,Makayla,0,0,1,29,1,271.0,16.0,11025.0,15126,1986.7270464
2712,BRAE6HUHPGFHGEER,7.0,2015-08-20 19:37:07.000,94,,1,1,2,78,0,294.0,17.0,954.0,7687,4919.7852
2713,NKCEFMZUGH4NG7F6,22.0,2015-09-24 17:18:31.000,55,Caeden,0,2,0,85,0,152.0,15.0,1628.0,3601,2701.884416
2714,PCSEE4H5ZCFWZZRZ,50.0,2016-03-28 19:15:57.000,63,Haydn,1,6,1,87,1,101.0,8.0,5610.0,17161,2074.742505
2715,BRAEB96BZWFCDVY3,7.0,2015-08-19 22:21:02.000,149,Emiliana,0,9,0,5,0,573.0,12.0,7540.0,10160,9037.3734
2716,SNDE95MFPFPJ66M6,41.0,2016-03-28 21:52:58.000,166,Zyriah,1,7,0,65,0,193.0,10.0,2270.0,3884,3188.445568
2717,KRTE9JEZ28H4ZWM4,14.0,2016-03-28 20:51:47.000,58,Chrislynn,1,1,0,18,1,206.0,15.0,7083.0,9315,1291.17436965
2718,CRTECN2QUTVCTHHS,38.0,2015-09-23 14:23:55.000,358,Juanita,1,8,3,65,0,225.0,7.0,3088.0,7260,5284.3161
2719,CRTEJUA36GHKGQEY,17.0,2015-05-09 13:18:59.000,23,Isaias,1,4,2,98,0,254.0,16.0,1885.0,2944,2649.759
2720,SUDEHYGUMVVYKJCW,40.0,2015-05-09 17:12:07.000,452,Dulce,1,8,0,74,0,233.0,4.0,6234.062390670554,6067,5665.8399
2721,WATDUNJ7YKMGG9RZ,44.0,2016-03-28 22:03:11.000,106,Jaylyn,1,9,0,38,0,647.0,16.0,597.0,9422,5693.17896
2722,DIAEJUCEZNKKK4FK,26.0,2015-09-22 13:25:02.000,471,Dakari,1,8,2,30,0,272.0,3.0,2021.0,2879,2836.8032
2723,SHIEBZB49VZZQRKK,44.0,2015-09-24 20:59:49.000,452,Randi,1,7,0,19,0,157.0,10.0,3060.0,4547,3920.327928
2724,TOPEAZ88AGF3KJHS,9.0,2015-05-05 16:19:52.000,73,Lorenzo,1,2,0,85,0,139.0,14.0,1188.0,1438,908.089182
2725,DREECR3HFXYFPHD4,38.0,2016-03-29 23:17:44.000,268,Jusiah,1,1,2,46,0,281.0,17.0,1459.0,5481,3512.8269
2726,NKCE8SESAZ4K8HZC,24.0,2015-09-26 15:19:57.000,452,Bryana,1,5,0,85,0,290.0,8.0,3375.0,4104,3986.278912
2727,SNDEE5FMQ5YQAKMZ,39.0,2015-05-07 15:11:11.000,283,Rory,0,8,0,52,0,295.0,4.0,2877.0,7610,5648.542592
2728,RTRE9N5GJGJ2GMRV,23.0,2016-01-07 08:06:26.000,58,Evalee,0,6,0,77,1,108.0,9.0,4107.0,5783,771.214752
2729,WATEBNXNMQQQFSQG,4.0,2015-04-25 17:02:59.000,24,Kaiden,1,2,0,11,0,118.0,13.0,3705.0,4897,4523.117643
2730,SNDE3E6YB6AZJDGC,9.0,2016-03-28 00:40:07.000,39,Aadvik,1,0,3,87,0,335.0,16.0,11956.0,18688,15986.149632
2731,SWTEAW3STNNJSKNP,21.0,2016-03-29 22:54:54.000,144,Amor,1,4,2,25,0,264.0,12.0,9466.0,12676,10722.628224
2732,NKCE7AGZQB7Z7UFM,37.0,2016-01-03 04:05:57.000,471,Nihal,0,8,2,76,0,217.0,5.0,2146.0,3160,2845.7649
2733,WATE7VE2MFQWBF4H,14.0,2016-03-28 23:41:05.000,106,Fatema,0,3,0,1,1,367.0,16.0,739.0,7276,593.083575
2734,PCSEDCWJBHDR9EYU,38.0,2016-03-16 04:39:34.000,94,Jasiyah,0,4,0,53,1,296.0,14.0,1840.0,10222,936.053172
2735,WATDZ2ZQHSAYJPWK,26.0,2016-03-28 20:40:17.000,24,Atalia,1,2,0,90,0,125.0,6.0,8106.0,10497,9325.301125
